year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2020-01,383,79017,54114,568.0,77.0,3631.0,0.5785425101214587,0.6282051282051282,0.6282051282051282
2020-02,362,40785,24637,245.0,22.0,1563.0,0.5212788259958071,0.4555555555555555,0.4555555555555555
2020-03,413,107241,33185,789.0,103.0,4773.0,0.5533945685458302,0.6724041258761886,0.6419567066377538
2020-04,424,51602,23300,833.0,119.0,4824.0,0.7387596481639139,0.8357771260997072,0.982078853046595
2020-05,333,50502,18855,181.0,25.0,959.0,0.4444444444444446,0.5128205128205128,0.4658119658119656
2020-06,424,53914,22456,228.0,40.0,1563.0,0.2708333333333333,0.09375,0.3038194444444446
2020-07,409,68272,26607,1507.0,204.0,10597.0,0.5646818363385577,0.4798368298368299,0.4740569514871343
2020-08,478,43108,24306,815.0,138.0,4711.0,0.4469135802469136,0.2222222222222222,0.1358024691358024
2020-09,416,108031,44426,1057.0,179.0,6138.0,0.6839955157802731,0.7731668851773732,0.7198122708012702
2020-10,576,85563,69826,321.0,63.0,1994.0,0.329089844893181,0.3383084577114428,0.3383084577114428
2020-11,358,53785,34915,536.0,69.0,4083.0,0.5120978386404876,0.5712547434416769,0.691470054446461
2020-12,335,31815,18532,533.0,95.0,4380.0,0.0516062884483937,0.1298701298701298,0.106060606060606
2021-01,457,38687,23482,609.0,132.0,4710.0,0.4444444444444444,0.4444444444444444,0.5555555555555556
2021-02,435,41418,31444,233.0,39.0,1613.0,0.2989385227775321,0.3041181384834637,0.3039215686274509
2021-03,497,87790,66517,871.0,162.0,5504.0,0.2949265548494636,0.8942598187311182,0.776330867798729
2021-04,514,61465,37008,116.0,16.0,716.0,0.2345013477088948,0.0,0.0
2021-05,463,63955,36544,392.0,57.0,2781.0,0.5588176064441889,0.9873417721518988,0.9626582278481026
2021-06,477,31028,15640,1065.0,197.0,7600.0,0.2520833333333333,0.45,0.45
2021-07,456,52604,35742,844.0,151.0,5978.0,0.6404441294590123,0.8597921096149296,0.7610441767068268
2021-08,415,56509,27800,1091.0,160.0,7311.0,0.4719183998564074,0.8753898274662862,0.6364788763994498
2021-09,323,24090,12569,390.0,48.0,3054.0,0.6136778115501518,1.0,0.8379939209726456
2021-10,374,64100,62457,2885.0,446.0,16795.0,0.4973956338567546,0.4772117962466415,0.4856759862121866
2021-11,319,42342,35021,3962.0,543.0,25441.0,0.4807383627608285,0.519261637239159,0.4951845906902138
2021-12,317,23749,15070,324.0,48.0,2812.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
2022-01,337,30927,11073,757.0,114.0,5527.0,0.5572846049550109,0.868421052631579,0.1578947368421052
2022-02,368,25513,11272,370.0,63.0,2489.0,0.5666666666666667,0.5666666666666667,0.5
2022-03,429,54443,20812,483.0,110.0,3440.0,0.7142857142857143,0.7142857142857143,0.2857142857142857
2022-04,490,44561,31597,545.0,105.0,4352.0,0.5334703947368403,0.1907894736842105,0.2937499999999979
2022-05,573,45699,29223,466.0,99.0,3517.0,0.7287234042553191,0.7579787234042553,0.7579787234042553
2022-06,434,25626,10404,1542.0,295.0,9411.0,0.4990723562152129,0.8359925788497228,0.7602968460111327
2022-07,545,37304,16719,265.0,59.0,1827.0,0.6666666666666666,0.6666666666666666,1.0
