year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2021-03,19,270,88,8564.0,1054.0,46213.0,0.7223269712743398,0.9473684210526316,0.9473684210526316
2021-04,36,137995,149046,562134.0,202834.0,4548249.0,0.4473719965642624,0.5638849174243913,0.5933485276607402
2021-05,4,23,1,0.0,0.0,0.0,0.0,0.0,0.0
2021-06,13,1343,760,159505.0,59297.0,1284572.0,0.7030428355946367,0.4637498440589284,0.569107412209902
2021-07,2,14,8,0.0,0.0,0.0,0.0,0.0,0.0
2021-08,6,122,47,1283.0,210.0,7896.0,0.3333333333333333,0.6666666666666666,1.0
2021-09,7,116,56,4097.0,588.0,18744.0,0.3870967741935483,1.0,1.0
2021-10,3,45,8,0.0,0.0,0.0,0.0,0.0,0.0
2021-11,8,46,25,5941.0,1546.0,36534.0,0.0,0.0,0.0
2021-12,4,46,34,0.0,0.0,0.0,0.0,0.0,0.0
2022-01,3,35,27,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,4,37,965,0.0,0.0,0.0,0.0,0.0,0.0
2022-03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,6,44417,47679,82634.0,32599.0,694613.0,0.1223506418480421,0.0542007097466369,0.1601731601731601
2022-05,83,162463,262472,295860.0,63219.0,1867341.0,0.5616280104358187,0.730671571853306,0.6510474400091999
2022-06,85,13542,2977,50684.0,7015.0,270980.0,0.5731087262994641,0.7366250413673691,0.8415922312619237
2022-07,63,3423,638,28730.0,4137.0,160785.0,0.6387508073548919,0.6492821591540053,0.7378358081071332
