year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2020-03,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0
2020-04,13,98,4,0.0,0.0,0.0,0.0,0.0,0.0
2020-05,13,25,2,0.0,0.0,0.0,0.0,0.0,0.0
2020-06,9,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0
2020-08,15,214,123,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,12,74,34,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,547,2816,609,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,218,1313,298,0.0,0.0,0.0,0.0,0.0,0.0
2020-12,29,154,264,0.0,0.0,0.0,0.0,0.0,0.0
2021-01,30,864,541,0.0,0.0,0.0,0.0,0.0,0.0
2021-02,13,26,26,0.0,0.0,0.0,0.0,0.0,0.0
2021-03,12,63,15,0.0,0.0,0.0,0.0,0.0,0.0
2021-04,17,368,50,0.0,0.0,0.0,0.0,0.0,0.0
2021-05,19,348,42,0.0,0.0,0.0,0.0,0.0,0.0
2021-06,9,16,3,0.0,0.0,0.0,0.0,0.0,0.0
2021-07,26,382,33,0.0,0.0,0.0,0.0,0.0,0.0
2021-08,34,119,55,0.0,0.0,0.0,0.0,0.0,0.0
2021-09,43,1721,1257,0.0,0.0,0.0,0.0,0.0,0.0
2021-10,586,4127,660,0.0,0.0,0.0,0.0,0.0,0.0
2021-11,92,1033,330,0.0,0.0,0.0,0.0,0.0,0.0
2021-12,8,191,178,0.0,0.0,0.0,0.0,0.0,0.0
2022-01,20,578,184,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,33,2697,1698,0.0,0.0,0.0,0.0,0.0,0.0
2022-03,43,369,148,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,16,73,44,0.0,0.0,0.0,0.0,0.0,0.0
2022-05,12,88,7,0.0,0.0,0.0,0.0,0.0,0.0
2022-06,21,81,32,0.0,0.0,0.0,0.0,0.0,0.0
2022-07,49,725,563,0.0,0.0,0.0,0.0,0.0,0.0
