year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2016-01,171,1997,1633,11998.0,5145.0,147791.0,0.4652777777777778,0.8,1.0
2016-02,229,5857,5160,12600.0,10932.0,281430.0,0.6861111111111111,0.6779283976364269,0.983779399837794
2016-03,54,2398,2674,1792.0,1157.0,26671.0,0.9037037037037036,0.9037037037037036,0.5925925925925924
2016-04,48,482,402,831.0,123.0,4255.0,0.5,0.75,0.75
2016-05,113,2449,1796,11166.0,4674.0,122948.0,0.192,0.316,0.32
2016-06,62,2426,9777,19196.0,13210.0,329679.0,0.3726676210195191,0.6448415403101321,0.6940424682694976
2016-07,63,5924,3351,10943.0,3819.0,104656.0,0.0,0.7,1.0
2016-08,24,461,169,1137.0,235.0,7310.0,0.9365384615384617,1.0,1.0
2016-09,69,18356,1058,12430.0,4190.0,114884.0,0.0,0.0,0.0
2016-10,164,14514,12377,58689.0,32086.0,817484.0,0.964936886395512,0.2439896769139406,0.2683019976498236
2016-11,121,12838,5781,66727.0,30885.0,819266.0,0.6107615971671274,0.7834948120662399,0.7627121555692987
2016-12,371,17608,41722,52340.0,27177.0,697087.0,0.4104103849942764,0.4740182767988409,0.7242244212202172
2017-01,113,2977,4724,47190.0,27984.0,704172.0,0.3221707573771794,0.5340645833635929,0.6918900419759183
2017-02,21,7115,5014,4053.0,1017.0,26292.0,0.2166666666666667,0.775,0.6888888888888889
2017-03,113,12135,3055,47345.0,21993.0,545497.0,0.4190657784770344,0.6099682945101803,0.5951545490278977
2017-04,74,4127,4502,33806.0,14306.0,378414.0,0.6708159015552573,0.7260415587285379,0.5730994152046783
2017-05,166,6662,19576,30576.0,11986.0,305175.0,0.6241245388198142,0.4925980529459963,0.3259173079287532
2017-06,157,8288,10755,50957.0,18532.0,480451.0,0.4494025754322455,0.4498900993883792,0.625
2017-07,78,8196,15755,23607.0,10324.0,253285.0,0.6536029778400652,0.1179268313214472,0.0890364833240736
2017-08,212,8532,6193,54304.0,16075.0,442512.0,0.6006864131047612,0.3898305084745763,0.4110169491525424
2017-09,123,23688,16734,43084.0,18802.0,491353.0,0.5389722007580512,0.5166196743304762,0.3324737924292986
2017-10,301,10265,7620,97724.0,43732.0,1140190.0,0.6372176272128761,0.4109983079526227,0.6446700507614214
2017-11,83,5124,3867,17589.0,9985.0,255753.0,0.767234663947311,0.56573949268326,0.677969959035048
2017-12,105,8616,4551,32092.0,14599.0,383034.0,0.5090454321797605,0.6612405007927394,0.629632449994922
2018-01,100,8128,5318,46858.0,19181.0,516369.0,0.121644091426525,0.3086894575181674,0.4929925673973288
2018-02,37,1792,1062,26048.0,10473.0,280404.0,0.380281690140845,0.647887323943662,0.647887323943662
2018-03,67,14453,18513,25297.0,13783.0,528805.0,0.3195900058640982,0.3394531222423173,0.5054060212691734
2018-04,64,3161,2357,39055.0,15885.0,429349.0,0.6794063079777365,0.3148148148148148,0.8979591836734694
2018-05,23,10409,12116,6486.0,831.0,40624.0,0.0476973684210526,0.9375,0.9375
2018-06,31,4834,3552,17723.0,6159.0,167556.0,0.1779208200389577,0.900328798814739,0.9618710237131302
2018-07,82,9248,8151,39189.0,15933.0,422026.0,0.5114227095665194,0.5865321078873073,0.4813179551871204
2018-08,46,4255,4078,11327.0,4701.0,123849.0,0.1060869565217391,0.2373913043478261,0.7329192546583847
2018-09,61,4409,4566,22634.0,9677.0,265745.0,0.7093656404447591,0.4173368127956057,0.3284198113207546
2018-10,119,3066,2577,19126.0,2883.0,107369.0,0.5249538150853458,0.8695652173913043,0.8695652173913043
2018-11,119,16321,14887,29924.0,12100.0,318533.0,0.6735594651006975,0.7449317965298243,0.63901926836873
2018-12,94,2421,1526,43926.0,17692.0,465384.0,0.3094763337930462,0.5642999327413666,0.8852459016393442
2019-01,80,2607,2390,15989.0,5811.0,160047.0,0.0971361389811549,0.1594014313597918,1.0
2019-02,176,11085,9002,133930.0,29947.0,922366.0,0.6932930325880555,0.3632015426732641,0.3871948242560136
2019-03,76,17802,9117,50710.0,18241.0,470738.0,0.7084971996475851,0.6622451911154823,0.7913652272438598
2019-04,32,4416,3839,18989.0,8629.0,214924.0,0.4686855874425239,0.7093705406690984,0.902330743618203
2019-05,60,2630,2255,23288.0,6219.0,156794.0,0.1367521367521367,0.6666666666666666,0.6666666666666666
2019-06,29,1097,1310,3932.0,553.0,22579.0,0.325,1.0,0.8
2019-07,157,27427,22837,67300.0,22154.0,601090.0,0.7759478168838558,0.7267593101534987,0.4819681297176405
2019-08,95,3637,4057,32763.0,11515.0,296750.0,0.8774425800394742,0.8869540006247332,0.8286696121747656
2019-09,38,1066,1013,156.0,53.0,810.0,0.0,0.2102102102102102,0.0
2019-10,69,3416,2245,32096.0,10019.0,266674.0,0.1464873435022688,0.2542341027365568,0.195632575378143
2019-11,66,4673,3940,18318.0,7732.0,188919.0,0.9058441558441548,0.7581168831168835,0.9626623376623372
2019-12,61,2709,1985,216.0,8.0,862.0,0.0,0.0,0.0
2020-01,63,3845,3842,2983.0,605.0,17383.0,0.4135338345864662,0.4285714285714285,0.4285714285714285
2020-02,82,1834,1693,1483.0,227.0,9162.0,1.0,0.0,0.0
2020-03,156,8985,8870,35944.0,11566.0,289585.0,0.3368935640439326,0.2665731978034816,0.1614741374993739
2020-04,104,4710,4722,13709.0,2636.0,77501.0,0.1977838827838828,0.2711172161172161,0.0833333333333333
2020-05,103,10392,11737,48861.0,17469.0,435455.0,0.1787278657968316,0.2236842105263158,0.4706430568499521
2020-06,125,4862,5691,45873.0,17500.0,423229.0,0.428786119456162,0.4220318034303228,0.2850313383944
2020-07,58,1591,1333,6460.0,1395.0,35767.0,0.6420019157088124,0.3650793650793651,0.1111111111111111
2020-08,40,483,297,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,127,4518,3740,38671.0,15686.0,377714.0,0.0093333333333333,1.0,0.8748235294117649
2020-10,89,5211,5312,13719.0,3841.0,98617.0,0.0170068027210884,0.0170068027210884,0.0
2020-11,143,9659,7192,102555.0,27591.0,748811.0,0.80847686797968,0.7857170696343289,0.7764984033407025
2020-12,141,35061,9794,81650.0,29093.0,701749.0,0.4473068320750084,0.6090440221529435,0.8376721321936346
2021-01,97,1791,1679,17645.0,3027.0,102353.0,0.2988420793298842,0.6341463414634146,0.6341463414634146
2021-02,84,7001,5379,88218.0,23958.0,629725.0,0.5870187138038274,0.3159028176196851,0.3434151415022996
2021-03,91,14894,11240,40796.0,11907.0,305446.0,0.7453656133424388,0.4853113070554107,0.4940177545086587
2021-04,90,3815,2707,33077.0,5976.0,202380.0,0.6240499342066784,0.7827310860212157,0.8098826328033444
2021-05,107,6658,5964,80984.0,23840.0,604851.0,0.9200083294258424,0.6306642577958972,0.5231890801923367
2021-06,71,7381,4644,43014.0,12171.0,318331.0,0.9280548823803552,0.944497319644543,0.9513157894736842
2021-07,83,2049,1130,24806.0,4592.0,147373.0,0.4617133447075309,0.712121212121212,0.6666666666666666
2021-08,57,6309,4024,26270.0,9190.0,216519.0,0.0913926422905836,0.9974811083123426,0.9949494949494948
2021-09,65,3103,4298,28939.0,9384.0,232247.0,0.0209951107276387,0.9918032786885246,0.978688524590164
2021-10,48,18499,4721,70101.0,21440.0,535864.0,0.140431330770072,0.2567512690355331,0.2024365482233501
2021-11,36,3603,3197,7788.0,1517.0,47550.0,0.6994920402178467,0.6825396825396824,0.6504329004329004
2021-12,77,3989,5594,64125.0,10366.0,380181.0,0.6690575166161723,0.6746987951807228,0.6024096385542169
2022-01,42,9397,11176,22917.0,4387.0,136191.0,0.6218377428190971,0.6968350168350168,0.7377777777777779
2022-02,90,3250,3158,26362.0,4713.0,151352.0,0.1731493794326241,0.4661458333333332,0.46875
2022-03,84,3079,3876,17215.0,2958.0,97012.0,0.3734462116381354,0.5727996599139975,0.5499092558983666
2022-04,76,5804,3674,7308.0,1316.0,43495.0,0.7121594379850678,0.3166996193230441,0.8829787234042553
2022-05,76,17944,16621,33802.0,9845.0,256934.0,0.6235087529875153,0.83451536643026,0.0992907801418439
2022-06,47,2948,2503,11361.0,2273.0,68556.0,0.5833333333333334,0.5833333333333334,0.7280701754385964
2022-07,58,2545,9038,29030.0,9201.0,230991.0,0.0780821917808219,0.9931506849315068,0.9931506849315068
